2025-11-20 20:13:07 | INFO     | tovarishbot | 🚀 Логирование настроено. Файл: logs\tovarishbot_20251120.log
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1106, role=user, chat_id=9f40ef40-785f-4221-ad54-1c1a1321ecd9)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1104, role=user, chat_id=b1df3007-5010-4482-819e-fca397a1697a)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1100, role=user, chat_id=53e8f2e8-b753-489d-af0e-b1945b1282f3)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | User d25df538-9a10-4ce7-9613-5bd4c65c49e2 has 3 chats
2025-11-20 20:13:30 | INFO     | tovarishbot | Requested chat history for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2, limit: 3, offset: 0
2025-11-20 20:13:30 | INFO     | tovarishbot | Returned 3 chats
2025-11-20 20:13:30 | INFO     | app.services.image_service | ✅ Image directories created: uploads\generated-images
2025-11-20 20:13:30 | INFO     | app.dependencies | 🔐 Authenticating user with JWT token
2025-11-20 20:13:30 | INFO     | app.dependencies | scheme='Bearer' credentials='eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZDI1ZGY1MzgtOWExMC00Y2U3LTk2MTMtNWJkNGM2NWM0OWUyIiwidGVsZWdyYW1faWQiOjE4NDkyODU1NDgsInN1YnNjcmlwdGlvbl90eXBlIjoiZnJlZSIsImlhdCI6MTc2MzY1ODQ0MCwiZXhwIjoxNzY0MjYzMjQwLCJpc3MiOiJ0b3ZhcmlzaGJvdCIsImF1ZCI6InRvdmFyaXNoYm90LXVzZXJzIn0.8bMZP483Atufso7enIjc4R-A9lOqDm77N1xIkeslFIE'
2025-11-20 20:13:30 | INFO     | app.auth | ✅ JWT token verified for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:13:30 | INFO     | app.dependencies | 🔍 Looking for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2 (telegram_id: 1849285548)
2025-11-20 20:13:30 | INFO     | app.dependencies | ✅ User authenticated successfully: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1106, role=user, chat_id=9f40ef40-785f-4221-ad54-1c1a1321ecd9)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1104, role=user, chat_id=b1df3007-5010-4482-819e-fca397a1697a)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1100, role=user, chat_id=53e8f2e8-b753-489d-af0e-b1945b1282f3)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | User d25df538-9a10-4ce7-9613-5bd4c65c49e2 has 3 chats
2025-11-20 20:13:30 | INFO     | tovarishbot | Requested chat history for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2, limit: 3, offset: 0
2025-11-20 20:13:30 | INFO     | tovarishbot | Returned 3 chats
2025-11-20 20:13:30 | INFO     | app.services.image_service | ✅ Image directories created: uploads\generated-images
2025-11-20 20:13:30 | INFO     | app.dependencies | 🔐 Authenticating user with JWT token
2025-11-20 20:13:30 | INFO     | app.dependencies | scheme='Bearer' credentials='eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZDI1ZGY1MzgtOWExMC00Y2U3LTk2MTMtNWJkNGM2NWM0OWUyIiwidGVsZWdyYW1faWQiOjE4NDkyODU1NDgsInN1YnNjcmlwdGlvbl90eXBlIjoiZnJlZSIsImlhdCI6MTc2MzY1ODQ0MCwiZXhwIjoxNzY0MjYzMjQwLCJpc3MiOiJ0b3ZhcmlzaGJvdCIsImF1ZCI6InRvdmFyaXNoYm90LXVzZXJzIn0.8bMZP483Atufso7enIjc4R-A9lOqDm77N1xIkeslFIE'
2025-11-20 20:13:30 | INFO     | app.auth | ✅ JWT token verified for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:13:30 | INFO     | app.dependencies | 🔍 Looking for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2 (telegram_id: 1849285548)
2025-11-20 20:13:30 | INFO     | app.dependencies | ✅ User authenticated successfully: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1106, role=user, chat_id=9f40ef40-785f-4221-ad54-1c1a1321ecd9)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1104, role=user, chat_id=b1df3007-5010-4482-819e-fca397a1697a)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1100, role=user, chat_id=53e8f2e8-b753-489d-af0e-b1945b1282f3)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | User d25df538-9a10-4ce7-9613-5bd4c65c49e2 has 3 chats
2025-11-20 20:13:30 | INFO     | tovarishbot | Requested chat history for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2, limit: 3, offset: 0
2025-11-20 20:13:30 | INFO     | tovarishbot | Returned 3 chats
2025-11-20 20:13:30 | INFO     | app.services.image_service | ✅ Image directories created: uploads\generated-images
2025-11-20 20:13:30 | INFO     | app.dependencies | 🔐 Authenticating user with JWT token
2025-11-20 20:13:30 | INFO     | app.dependencies | scheme='Bearer' credentials='eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZDI1ZGY1MzgtOWExMC00Y2U3LTk2MTMtNWJkNGM2NWM0OWUyIiwidGVsZWdyYW1faWQiOjE4NDkyODU1NDgsInN1YnNjcmlwdGlvbl90eXBlIjoiZnJlZSIsImlhdCI6MTc2MzY1ODQ0MCwiZXhwIjoxNzY0MjYzMjQwLCJpc3MiOiJ0b3ZhcmlzaGJvdCIsImF1ZCI6InRvdmFyaXNoYm90LXVzZXJzIn0.8bMZP483Atufso7enIjc4R-A9lOqDm77N1xIkeslFIE'
2025-11-20 20:13:30 | INFO     | app.auth | ✅ JWT token verified for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:13:30 | INFO     | app.dependencies | 🔍 Looking for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2 (telegram_id: 1849285548)
2025-11-20 20:13:30 | INFO     | app.dependencies | ✅ User authenticated successfully: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1106, role=user, chat_id=9f40ef40-785f-4221-ad54-1c1a1321ecd9)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1104, role=user, chat_id=b1df3007-5010-4482-819e-fca397a1697a)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1100, role=user, chat_id=53e8f2e8-b753-489d-af0e-b1945b1282f3)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | User d25df538-9a10-4ce7-9613-5bd4c65c49e2 has 3 chats
2025-11-20 20:13:30 | INFO     | tovarishbot | Requested chat history for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2, limit: 3, offset: 0
2025-11-20 20:13:30 | INFO     | tovarishbot | Returned 3 chats
2025-11-20 20:13:30 | INFO     | app.services.image_service | ✅ Image directories created: uploads\generated-images
2025-11-20 20:13:30 | INFO     | app.dependencies | 🔐 Authenticating user with JWT token
2025-11-20 20:13:30 | INFO     | app.dependencies | scheme='Bearer' credentials='eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZDI1ZGY1MzgtOWExMC00Y2U3LTk2MTMtNWJkNGM2NWM0OWUyIiwidGVsZWdyYW1faWQiOjE4NDkyODU1NDgsInN1YnNjcmlwdGlvbl90eXBlIjoiZnJlZSIsImlhdCI6MTc2MzY1ODQ0MCwiZXhwIjoxNzY0MjYzMjQwLCJpc3MiOiJ0b3ZhcmlzaGJvdCIsImF1ZCI6InRvdmFyaXNoYm90LXVzZXJzIn0.8bMZP483Atufso7enIjc4R-A9lOqDm77N1xIkeslFIE'
2025-11-20 20:13:30 | INFO     | app.auth | ✅ JWT token verified for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:13:30 | INFO     | app.dependencies | 🔍 Looking for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2 (telegram_id: 1849285548)
2025-11-20 20:13:30 | INFO     | app.dependencies | ✅ User authenticated successfully: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1106, role=user, chat_id=9f40ef40-785f-4221-ad54-1c1a1321ecd9)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1104, role=user, chat_id=b1df3007-5010-4482-819e-fca397a1697a)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1100, role=user, chat_id=53e8f2e8-b753-489d-af0e-b1945b1282f3)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | User d25df538-9a10-4ce7-9613-5bd4c65c49e2 has 3 chats
2025-11-20 20:13:30 | INFO     | tovarishbot | Requested chat history for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2, limit: 3, offset: 0
2025-11-20 20:13:30 | INFO     | tovarishbot | Returned 3 chats
2025-11-20 20:13:30 | INFO     | app.services.image_service | ✅ Image directories created: uploads\generated-images
2025-11-20 20:13:30 | INFO     | app.dependencies | 🔐 Authenticating user with JWT token
2025-11-20 20:13:30 | INFO     | app.dependencies | scheme='Bearer' credentials='eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZDI1ZGY1MzgtOWExMC00Y2U3LTk2MTMtNWJkNGM2NWM0OWUyIiwidGVsZWdyYW1faWQiOjE4NDkyODU1NDgsInN1YnNjcmlwdGlvbl90eXBlIjoiZnJlZSIsImlhdCI6MTc2MzY1ODQ0MCwiZXhwIjoxNzY0MjYzMjQwLCJpc3MiOiJ0b3ZhcmlzaGJvdCIsImF1ZCI6InRvdmFyaXNoYm90LXVzZXJzIn0.8bMZP483Atufso7enIjc4R-A9lOqDm77N1xIkeslFIE'
2025-11-20 20:13:30 | INFO     | app.auth | ✅ JWT token verified for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:13:30 | INFO     | app.dependencies | 🔍 Looking for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2 (telegram_id: 1849285548)
2025-11-20 20:13:30 | INFO     | app.dependencies | ✅ User authenticated successfully: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:13:30 | INFO     | watchfiles.main | 3 changes detected
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1106, role=user, chat_id=9f40ef40-785f-4221-ad54-1c1a1321ecd9)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1104, role=user, chat_id=b1df3007-5010-4482-819e-fca397a1697a)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1100, role=user, chat_id=53e8f2e8-b753-489d-af0e-b1945b1282f3)>
2025-11-20 20:13:30 | INFO     | app.services.chat_service | User d25df538-9a10-4ce7-9613-5bd4c65c49e2 has 3 chats
2025-11-20 20:13:30 | INFO     | tovarishbot | Requested chat history for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2, limit: 3, offset: 0
2025-11-20 20:13:30 | INFO     | tovarishbot | Returned 3 chats
2025-11-20 20:13:30 | INFO     | watchfiles.main | 3 changes detected
2025-11-20 20:13:31 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:13:46 | INFO     | watchfiles.main | 2 changes detected
2025-11-20 20:13:46 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:12 | INFO     | watchfiles.main | 4 changes detected
2025-11-20 20:14:12 | INFO     | app.startup | 🛑 Shutting down ТоварищБот Backend...
2025-11-20 20:14:12 | INFO     | app.tasks.image_cleanup_task | ✅ Image cleanup scheduler stopped
2025-11-20 20:14:12 | INFO     | app.startup | ✅ Image cleanup scheduler stopped
2025-11-20 20:14:12 | INFO     | app.startup | ✅ ТоварищБот Backend shutdown complete!
2025-11-20 20:14:12 | INFO     | apscheduler.scheduler | Scheduler has been shut down
2025-11-20 20:14:12 | INFO     | watchfiles.main | 2 changes detected
2025-11-20 20:14:13 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:13 | INFO     | tovarishbot | 🚀 Логирование настроено. Файл: logs\tovarishbot_20251120.log
2025-11-20 20:14:13 | INFO     | app.startup | 🚀 Starting ТоварищБот API...
2025-11-20 20:14:13 | INFO     | app.services.telegram_validator | Telegram validator initialized
2025-11-20 20:14:13 | INFO     | app.services.telegram_validator | Telegram validator initialized globally
2025-11-20 20:14:13 | INFO     | app.startup | ✅ Telegram validator initialized successfully
2025-11-20 20:14:13 | INFO     | app.startup | 📁 Upload directory ready: uploads
2025-11-20 20:14:13 | INFO     | app.database | Database tables created successfully
2025-11-20 20:14:13 | INFO     | app.startup | ✅ Database initialized successfully
2025-11-20 20:14:14 | INFO     | app.services.ai.ai_service | AIService initialized with model: gpt-4o
2025-11-20 20:14:14 | INFO     | app.services.ai.audio_processor | FFmpeg is available
2025-11-20 20:14:14 | INFO     | app.services.ai.ai_service | All processors initialized successfully
2025-11-20 20:14:14 | INFO     | app.services.ai.ai_service | AIService instance created successfully
2025-11-20 20:14:14 | INFO     | app.services.ai.ai_service | Performing health check...
2025-11-20 20:14:17 | INFO     | tovarishbot | 🚀 Логирование настроено. Файл: logs\tovarishbot_20251120.log
2025-11-20 20:14:19 | INFO     | tovarishbot | 🚀 Логирование настроено. Файл: logs\tovarishbot_20251120.log
2025-11-20 20:14:19 | INFO     | app.startup | 🚀 Starting ТоварищБот API...
2025-11-20 20:14:19 | INFO     | app.services.telegram_validator | Telegram validator initialized
2025-11-20 20:14:19 | INFO     | app.services.telegram_validator | Telegram validator initialized globally
2025-11-20 20:14:19 | INFO     | app.startup | ✅ Telegram validator initialized successfully
2025-11-20 20:14:19 | INFO     | app.startup | 📁 Upload directory ready: uploads
2025-11-20 20:14:19 | INFO     | app.database | Database tables created successfully
2025-11-20 20:14:19 | INFO     | app.startup | ✅ Database initialized successfully
2025-11-20 20:14:19 | INFO     | app.services.ai.ai_service | AIService initialized with model: gpt-4o
2025-11-20 20:14:19 | INFO     | app.services.ai.audio_processor | FFmpeg is available
2025-11-20 20:14:19 | INFO     | app.services.ai.ai_service | All processors initialized successfully
2025-11-20 20:14:19 | INFO     | app.services.ai.ai_service | AIService instance created successfully
2025-11-20 20:14:19 | INFO     | app.services.ai.ai_service | Performing health check...
2025-11-20 20:14:20 | INFO     | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-20 20:14:20 | INFO     | app.services.ai.ai_service | Health check passed
2025-11-20 20:14:20 | INFO     | app.startup | ✅ AI service is healthy
2025-11-20 20:14:20 | INFO     | app.services.image_service | ✅ Image directories created: uploads\generated-images
2025-11-20 20:14:20 | INFO     | app.startup | ✅ ImageService initialized
2025-11-20 20:14:20 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-11-20 20:14:20 | INFO     | apscheduler.scheduler | Added job "Clean up old generated images" to job store "default"
2025-11-20 20:14:20 | INFO     | apscheduler.scheduler | Scheduler started
2025-11-20 20:14:20 | INFO     | app.tasks.image_cleanup_task | ✅ Image cleanup scheduler started
   Schedule: Daily at 03:00
   Cleanup threshold: >30 days
2025-11-20 20:14:20 | INFO     | app.startup | ✅ Image cleanup scheduler started
2025-11-20 20:14:20 | INFO     | app.startup | 🎯 Environment: development
2025-11-20 20:14:20 | INFO     | app.startup | ✅ Application startup completed successfully
2025-11-20 20:14:20 | INFO     | app.startup | 🔐 Security features enabled:
2025-11-20 20:14:20 | INFO     | app.startup |    - Telegram HMAC-SHA256 validation
2025-11-20 20:14:20 | INFO     | app.startup |    - JWT token authentication
2025-11-20 20:14:20 | INFO     | app.startup |    - CORS protection
2025-11-20 20:14:20 | INFO     | app.startup |    - Request rate limiting
2025-11-20 20:14:22 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:23 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:25 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:26 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:27 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:28 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:29 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:29 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:31 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:33 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:34 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:35 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:38 | INFO     | app.services.image_service | ✅ Image directories created: uploads\generated-images
2025-11-20 20:14:38 | INFO     | app.dependencies | 🔐 Authenticating user with JWT token
2025-11-20 20:14:38 | INFO     | app.dependencies | scheme='Bearer' credentials='eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZDI1ZGY1MzgtOWExMC00Y2U3LTk2MTMtNWJkNGM2NWM0OWUyIiwidGVsZWdyYW1faWQiOjE4NDkyODU1NDgsInN1YnNjcmlwdGlvbl90eXBlIjoiZnJlZSIsImlhdCI6MTc2MzY1ODQ0MCwiZXhwIjoxNzY0MjYzMjQwLCJpc3MiOiJ0b3ZhcmlzaGJvdCIsImF1ZCI6InRvdmFyaXNoYm90LXVzZXJzIn0.8bMZP483Atufso7enIjc4R-A9lOqDm77N1xIkeslFIE'
2025-11-20 20:14:38 | INFO     | app.auth | ✅ JWT token verified for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:14:38 | INFO     | app.dependencies | 🔍 Looking for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2 (telegram_id: 1849285548)
2025-11-20 20:14:38 | INFO     | app.dependencies | ✅ User authenticated successfully: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:14:38 | INFO     | app.services.chat_service | Chat created: 30e7869c-bc84-4612-9d4b-ef863b8e0e59 for user d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:14:38 | INFO     | app.services.image_service | ✅ Image directories created: uploads\generated-images
2025-11-20 20:14:38 | INFO     | app.dependencies | 🔐 Authenticating user with JWT token
2025-11-20 20:14:38 | INFO     | app.dependencies | scheme='Bearer' credentials='eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZDI1ZGY1MzgtOWExMC00Y2U3LTk2MTMtNWJkNGM2NWM0OWUyIiwidGVsZWdyYW1faWQiOjE4NDkyODU1NDgsInN1YnNjcmlwdGlvbl90eXBlIjoiZnJlZSIsImlhdCI6MTc2MzY1ODQ0MCwiZXhwIjoxNzY0MjYzMjQwLCJpc3MiOiJ0b3ZhcmlzaGJvdCIsImF1ZCI6InRvdmFyaXNoYm90LXVzZXJzIn0.8bMZP483Atufso7enIjc4R-A9lOqDm77N1xIkeslFIE'
2025-11-20 20:14:38 | INFO     | app.auth | ✅ JWT token verified for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:14:38 | INFO     | app.dependencies | 🔍 Looking for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2 (telegram_id: 1849285548)
2025-11-20 20:14:38 | INFO     | app.dependencies | ✅ User authenticated successfully: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:14:38 | INFO     | app.services.chat_service | User d25df538-9a10-4ce7-9613-5bd4c65c49e2 has 0 messages
2025-11-20 20:14:38 | INFO     | tovarishbot | send result
2025-11-20 20:14:38 | INFO     | app.services.image_service | ✅ Image directories created: uploads\generated-images
2025-11-20 20:14:38 | INFO     | app.dependencies | 🔐 Authenticating user with JWT token
2025-11-20 20:14:38 | INFO     | app.dependencies | scheme='Bearer' credentials='eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZDI1ZGY1MzgtOWExMC00Y2U3LTk2MTMtNWJkNGM2NWM0OWUyIiwidGVsZWdyYW1faWQiOjE4NDkyODU1NDgsInN1YnNjcmlwdGlvbl90eXBlIjoiZnJlZSIsImlhdCI6MTc2MzY1ODQ0MCwiZXhwIjoxNzY0MjYzMjQwLCJpc3MiOiJ0b3ZhcmlzaGJvdCIsImF1ZCI6InRvdmFyaXNoYm90LXVzZXJzIn0.8bMZP483Atufso7enIjc4R-A9lOqDm77N1xIkeslFIE'
2025-11-20 20:14:38 | INFO     | app.auth | ✅ JWT token verified for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:14:38 | INFO     | app.dependencies | 🔍 Looking for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2 (telegram_id: 1849285548)
2025-11-20 20:14:38 | INFO     | app.dependencies | ✅ User authenticated successfully: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:14:38 | INFO     | app.services.chat_service | User d25df538-9a10-4ce7-9613-5bd4c65c49e2 has 0 messages
2025-11-20 20:14:38 | INFO     | tovarishbot | send result
2025-11-20 20:14:38 | INFO     | watchfiles.main | 3 changes detected
2025-11-20 20:14:40 | INFO     | watchfiles.main | 1 change detected
2025-11-20 20:14:44 | INFO     | app.services.image_service | ✅ Image directories created: uploads\generated-images
2025-11-20 20:14:44 | INFO     | app.dependencies | 🔐 Authenticating user with JWT token
2025-11-20 20:14:44 | INFO     | app.dependencies | scheme='Bearer' credentials='eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZDI1ZGY1MzgtOWExMC00Y2U3LTk2MTMtNWJkNGM2NWM0OWUyIiwidGVsZWdyYW1faWQiOjE4NDkyODU1NDgsInN1YnNjcmlwdGlvbl90eXBlIjoiZnJlZSIsImlhdCI6MTc2MzY1ODQ0MCwiZXhwIjoxNzY0MjYzMjQwLCJpc3MiOiJ0b3ZhcmlzaGJvdCIsImF1ZCI6InRvdmFyaXNoYm90LXVzZXJzIn0.8bMZP483Atufso7enIjc4R-A9lOqDm77N1xIkeslFIE'
2025-11-20 20:14:44 | INFO     | app.auth | ✅ JWT token verified for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:14:44 | INFO     | app.dependencies | 🔍 Looking for user: d25df538-9a10-4ce7-9613-5bd4c65c49e2 (telegram_id: 1849285548)
2025-11-20 20:14:44 | INFO     | app.dependencies | ✅ User authenticated successfully: d25df538-9a10-4ce7-9613-5bd4c65c49e2
2025-11-20 20:14:44 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1106, role=user, chat_id=9f40ef40-785f-4221-ad54-1c1a1321ecd9)>
2025-11-20 20:14:44 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1104, role=user, chat_id=b1df3007-5010-4482-819e-fca397a1697a)>
2025-11-20 20:14:44 | INFO     | app.services.chat_service | Search last message: <Message(message_id=1100, role=user, chat_id=53e8f2e8-b753-489d-af0e-b1945b1282f3)>
